@relation 'STORM_trainingSet_4-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ' Size' numeric
@attribute ' LOC Touched' numeric
@attribute ' NR' numeric
@attribute ' NFix' numeric
@attribute ' NAuth' numeric
@attribute ' LOC Added' numeric
@attribute ' Max LOC Added' numeric
@attribute ' Average LOC Added' numeric
@attribute ' Churn' numeric
@attribute ' Max Churn' numeric
@attribute ' Average Churn' numeric
@attribute ' Bugginess' {yes,no}

@data
26,95,7,0,4,95,17,13.571429,95,17,13.571429,no
83,298,10,0,6,283,66,28.3,268,66,26.8,no
92,341,10,0,6,316,75,31.6,291,75,29.1,no
26,95,7,0,4,95,17,13.571429,95,17,13.571429,no
85,272,7,0,4,272,68,38.857143,272,68,38.857143,no
67,218,7,0,4,218,50,31.142857,218,50,31.142857,no
124,437,17,1,10,427,103,25.117647,417,103,24.529412,yes
26,95,7,0,4,95,17,13.571429,95,17,13.571429,no
25,182,14,1,9,182,25,13,182,25,13,yes
76,245,7,0,4,245,59,35,245,59,35,no
109,344,7,0,4,344,92,49.142857,344,92,49.142857,no
24,89,7,0,4,89,17,12.714286,89,17,12.714286,no
27,98,7,0,4,98,17,14,98,17,14,no
47,158,7,0,4,158,30,22.571429,158,30,22.571429,no
185,614,22,0,15,593,168,26.954545,572,168,26,no
96,327,18,0,14,316,79,17.555556,305,79,16.944444,no
97,346,20,0,14,321,68,16.05,296,68,14.8,no
23,86,7,0,4,86,17,12.285714,86,17,12.285714,no
154,485,10,0,4,482,137,48.2,479,137,47.9,no
47,158,7,0,4,158,30,22.571429,158,30,22.571429,no
176,746,20,1,10,733,134,36.65,720,134,36,yes
166,515,7,0,4,515,149,73.571429,515,149,73.571429,no
36,125,7,0,4,125,19,17.857143,125,19,17.857143,no
32,113,7,0,4,113,17,16.142857,113,17,16.142857,no
30,107,7,0,4,107,17,15.285714,107,17,15.285714,no
37,128,7,0,4,128,20,18.285714,128,20,18.285714,no
33,116,7,0,4,116,17,16.571429,116,17,16.571429,no
32,113,7,0,4,113,17,16.142857,113,17,16.142857,no
289,896,13,1,9,896,268,68.923077,896,268,68.923077,yes
66,215,7,0,4,215,49,30.714286,215,49,30.714286,no
425,1617,39,3,26,1469,408,37.666667,1321,408,33.871795,no
722,2758,37,0,21,2530,705,68.378378,2302,705,62.216216,no
147,464,10,0,4,461,119,46.1,458,119,45.8,no
47,564,12,1,7,564,47,47,564,47,47,no
171,1132,26,2,13,993,118,38.192308,854,118,32.846154,yes
92,293,7,0,4,293,75,41.857143,293,75,41.857143,no
44,149,7,0,4,149,27,21.285714,149,27,21.285714,no
72,555,14,0,10,261,55,18.642857,-33,55,-2.357143,no
328,1384,24,0,17,1308,311,54.5,1232,311,51.333333,no
61,207,14,0,10,200,44,14.285714,193,44,13.785714,no
28,101,7,0,4,101,17,14.428571,101,17,14.428571,no
50,167,7,0,4,167,33,23.857143,167,33,23.857143,no
35,122,7,0,4,122,18,17.428571,122,18,17.428571,no
142,774,24,3,13,541,115,22.541667,308,115,12.833333,yes
30,330,12,1,8,330,30,27.5,330,30,27.5,yes
31,357,12,1,8,349,33,29.083333,341,33,28.416667,yes
38,457,19,1,14,434,38,22.842105,411,38,21.631579,yes
31,351,12,1,8,346,33,28.833333,341,33,28.416667,yes
32,364,12,1,8,358,32,29.833333,352,32,29.333333,yes
32,539,22,1,14,539,32,24.5,539,32,24.5,yes
35,572,22,1,14,572,35,26,572,35,26,yes
87,1854,29,2,17,1382,121,47.655172,910,121,31.37931,no
115,2790,67,23,25,2206,139,32.925373,1622,139,24.208955,yes
129,2394,51,8,22,1575,131,30.882353,756,131,14.823529,yes
145,1271,43,8,23,910,149,21.162791,549,149,12.767442,yes
86,470,16,2,9,392,86,24.5,314,86,19.625,yes
52,439,22,2,11,417,52,18.954545,395,52,17.954545,yes
88,477,13,2,9,398,88,30.615385,319,88,24.538462,yes
42,246,14,2,9,197,42,14.071429,148,42,10.571429,yes
32,212,13,2,9,158,32,12.153846,104,32,8,yes
40,449,32,2,16,385,40,12.03125,321,40,10.03125,yes
51,309,16,4,10,253,51,15.8125,197,51,12.3125,yes
81,554,17,5,10,439,81,25.823529,324,81,19.058824,yes
35,220,14,4,8,180,35,12.857143,140,35,10,yes
46,257,13,2,9,212,46,16.307692,167,46,12.846154,yes
46,258,11,2,7,212,46,19.272727,166,46,15.090909,yes
27,313,18,1,9,304,27,16.888889,295,27,16.388889,yes
12,255,20,1,11,244,17,12.2,233,17,11.65,yes
48,626,31,8,15,479,48,15.451613,332,48,10.709677,yes
293,7676,53,8,22,5924,317,111.773585,4172,317,78.716981,yes
29,365,23,2,11,334,29,14.521739,303,29,13.173913,yes
14,285,22,2,11,264,17,12,243,17,11.045455,yes
83,439,12,1,7,373,83,31.083333,307,83,25.583333,yes
54,444,22,2,11,422,54,19.181818,400,54,18.181818,yes
83,463,13,2,9,379,83,29.153846,295,83,22.692308,yes
40,223,10,1,7,182,40,18.2,141,40,14.1,yes
32,212,13,2,9,158,32,12.153846,104,32,8,yes
40,404,24,2,13,367,40,15.291667,330,40,13.75,yes
50,456,26,4,16,403,50,15.5,350,50,13.461538,yes
81,694,28,5,16,574,81,20.5,454,81,16.214286,yes
35,325,24,4,14,285,35,11.875,245,35,10.208333,yes
46,257,13,2,9,212,46,16.307692,167,46,12.846154,yes
46,258,11,2,7,212,46,19.272727,166,46,15.090909,yes
115,197,10,0,1,168,84,16.8,139,84,13.9,no
129,136,11,0,1,59,14,5.363636,-18,7,-1.636364,no
145,287,9,0,1,218,177,24.222222,149,177,16.555556,no
86,11,2,0,1,10,10,5,9,10,4.5,no
52,56,2,0,1,54,49,27,52,49,26,no
88,2,1,0,1,1,1,1,0,0,0,no
42,2,1,0,1,2,2,2,2,2,2,no
32,0,0,0,0,0,0,?,0,0,?,no
40,40,2,0,1,40,26,20,40,26,20,no
51,4,1,0,1,2,2,2,0,0,0,no
81,18,1,0,1,13,13,13,8,8,8,no
35,2,1,0,1,1,1,1,0,0,0,no
46,2,1,0,1,1,1,1,0,0,0,no
46,4,1,0,1,2,2,2,0,0,0,no
27,33,2,0,1,30,29,15,27,29,13.5,no
12,12,1,0,1,12,12,12,12,12,12,no
48,52,2,0,1,50,48,25,48,48,24,no
293,637,11,0,1,477,209,43.363636,317,147,28.818182,no
29,31,2,0,1,30,30,15,29,30,14.5,no
14,14,1,0,1,14,14,14,14,14,14,no
83,83,2,0,1,83,73,41.5,83,73,41.5,no
54,54,2,0,1,54,49,27,54,49,27,no
83,83,1,0,1,83,83,83,83,83,83,no
40,40,2,0,1,40,38,20,40,38,20,no
32,32,1,0,1,32,32,32,32,32,32,no
40,40,2,0,1,40,26,20,40,26,20,no
50,50,1,0,1,50,50,50,50,50,50,no
81,81,1,0,1,81,81,81,81,81,81,no
35,35,1,0,1,35,35,35,35,35,35,no
46,46,1,0,1,46,46,46,46,46,46,no
46,46,1,0,1,46,46,46,46,46,46,no
88,88,1,0,1,88,88,88,88,88,88,no
197,197,1,0,1,197,197,197,197,197,197,no
76,76,1,0,1,76,76,76,76,76,76,no
168,301,8,0,2,75,18,9.375,-151,12,-18.875,no
48,2,1,0,1,1,1,1,0,0,0,no
90,2,1,0,1,1,1,1,0,0,0,no
202,0,0,0,0,0,0,?,0,0,?,no
30,0,0,0,0,0,0,?,0,0,?,no
29,0,0,0,0,0,0,?,0,0,?,no
69,0,0,0,0,0,0,?,0,0,?,no
52,52,1,0,1,52,52,52,52,52,52,no
89,89,1,0,1,89,89,89,89,89,89,no
31,31,1,0,1,31,31,31,31,31,31,no
234,235,2,0,1,234,234,117,233,234,116.5,no
63,73,2,0,1,68,56,34,63,56,31.5,no
11,11,1,0,1,11,11,11,11,11,11,no
124,652,11,0,4,483,95,43.909091,314,95,28.545455,no
77,273,13,0,4,233,65,17.923077,193,65,14.846154,no
12,26,3,0,2,26,12,8.666667,26,12,8.666667,no
33,398,20,0,6,287,85,14.35,176,85,8.8,no
30,34,2,0,1,32,29,16,30,29,15,no
173,1434,31,0,6,833,226,26.870968,232,226,7.483871,no
218,446,16,0,4,420,159,26.25,394,159,24.625,no
11,11,1,0,1,11,11,11,11,11,11,no
19,19,1,0,1,19,19,19,19,19,19,no
47,107,5,0,1,77,48,15.4,47,48,9.4,no
9,27,5,0,3,26,8,5.2,25,8,5,no
224,1149,38,0,7,894,223,23.526316,639,223,16.815789,no
19,84,7,0,3,59,19,8.428571,34,19,4.857143,no
31,198,15,0,5,152,42,10.133333,106,42,7.066667,no
21,91,3,0,1,56,42,18.666667,21,42,7,no
35,175,9,0,3,150,45,16.666667,125,45,13.888889,no
20,20,1,0,1,20,20,20,20,20,20,no
29,77,5,0,3,75,22,15,73,22,14.6,no
95,763,25,0,7,534,147,21.36,305,147,12.2,no
22,44,2,0,1,33,22,16.5,22,22,11,no
99,475,9,0,4,430,96,47.777778,385,96,42.777778,no
72,144,2,0,2,144,72,72,144,72,72,no
37,77,4,0,1,57,36,14.25,37,36,9.25,no
14,44,4,0,3,43,14,10.75,42,14,10.5,no
85,267,7,0,2,189,66,27,111,66,15.857143,no
9,25,4,0,3,25,8,6.25,25,8,6.25,no
8,37,4,0,3,29,13,7.25,21,13,5.25,no
23,49,5,0,4,46,20,9.2,43,20,8.6,no
42,568,15,0,4,419,133,27.933333,270,133,18,no
19,101,6,0,3,76,32,12.666667,51,32,8.5,no
41,651,15,0,4,476,148,31.733333,301,148,20.066667,no
20,54,6,0,3,49,12,8.166667,44,12,7.333333,no
256,818,9,0,2,537,252,59.666667,256,252,28.444444,no
45,110,5,0,3,96,37,19.2,82,37,16.4,no
131,149,7,0,2,140,109,20,131,109,18.714286,no
116,124,4,0,2,120,99,30,116,99,29,no
58,58,2,0,1,58,41,29,58,41,29,no
75,75,2,0,1,75,58,37.5,75,58,37.5,no
10,20,2,0,2,20,10,10,20,10,10,no
33,20,2,0,1,14,13,7,8,8,4,no
30,2,1,0,1,1,1,1,0,0,0,no
41,4,1,0,1,2,2,2,0,0,0,no
391,784,3,0,2,783,391,261,782,391,260.666667,no
201,200,7,0,3,176,153,25.142857,152,144,21.714286,no
357,267,12,0,3,176,51,14.666667,85,44,7.083333,no
78,737,17,3,10,519,78,30.529412,301,78,17.705882,no
302,2286,14,4,11,1746,304,124.714286,1206,304,86.142857,no
87,799,19,4,12,560,87,29.473684,321,87,16.894737,no
198,1878,20,5,12,1335,198,66.75,792,198,39.6,no
175,1667,18,5,10,1183,175,65.722222,699,175,38.833333,no
65,1046,24,3,12,640,68,26.666667,234,68,9.75,no
105,914,16,5,9,649,105,40.5625,384,105,24,no
58,262,6,1,4,244,58,40.666667,226,58,37.666667,no
196,1734,16,3,9,1251,196,78.1875,768,196,48,no
106,1392,30,3,14,978,117,32.6,564,106,18.8,no
130,1252,16,3,10,818,130,51.125,384,130,24,no
64,536,14,3,10,388,64,27.714286,240,64,17.142857,no
132,1360,16,3,10,880,132,55,400,132,25,no
62,414,11,3,7,316,62,28.727273,218,62,19.818182,no
108,729,22,8,13,563,108,25.590909,397,108,18.045455,no
432,3160,23,6,10,2389,432,103.869565,1618,432,70.347826,no
174,1338,13,3,7,1008,174,77.538462,678,174,52.153846,no
246,1964,13,5,8,1462,246,112.461538,960,246,73.846154,no
106,1011,21,6,13,697,106,33.190476,383,106,18.238095,no
121,919,11,3,7,686,121,62.363636,453,121,41.181818,no
110,851,7,1,6,635,110,90.714286,419,110,59.857143,no
58,415,7,1,6,316,58,45.142857,217,58,31,no
37,247,7,1,6,190,37,27.142857,133,37,19,no
77,595,11,1,8,435,77,39.545455,275,77,25,no
142,1098,11,1,8,821,142,74.636364,544,142,49.454545,no
114,1125,11,1,9,794,114,72.181818,463,114,42.090909,no
80,470,10,1,8,386,80,38.6,302,80,30.2,no
59,425,7,1,6,323,59,46.142857,221,59,31.571429,no
69,415,18,2,10,356,56,19.777778,297,56,16.5,no
95,962,13,0,8,898,95,69.076923,834,95,64.153846,no
64,830,16,1,11,604,64,37.75,378,64,23.625,no
164,728,10,4,8,692,164,69.2,656,164,65.6,no
70,581,9,3,7,435,70,48.333333,289,70,32.111111,no
32,233,7,1,6,173,32,24.714286,113,32,16.142857,no
148,1270,11,1,8,921,148,83.727273,572,148,52,no
156,1328,11,1,8,966,156,87.818182,604,156,54.909091,no
119,801,12,2,9,633,119,52.75,465,119,38.75,no
116,998,16,1,12,714,118,44.625,430,118,26.875,no
93,662,13,2,8,502,124,38.615385,342,124,26.307692,no
256,1566,17,7,9,1368,229,80.470588,1170,229,68.823529,no
123,1143,21,5,10,992,123,47.238095,841,123,40.047619,no
201,2260,19,3,12,2019,201,106.263158,1778,201,93.578947,no
180,2023,19,3,12,1805,180,95,1587,180,83.526316,no
156,1497,14,3,9,1054,156,75.285714,611,156,43.642857,no
98,709,13,2,8,523,134,40.230769,337,134,25.923077,no
86,787,16,5,12,561,85,35.0625,335,85,20.9375,no
48,216,6,1,4,206,48,34.333333,196,48,32.666667,no
145,832,13,2,9,700,145,53.846154,568,145,43.692308,no
145,641,14,2,7,611,144,43.642857,581,144,41.5,no
113,520,8,0,5,485,113,60.625,450,113,56.25,no
260,2049,24,1,17,1940,264,80.833333,1831,264,76.291667,no
618,4727,41,6,21,4555,616,111.097561,4383,616,106.902439,no
39,281,11,1,9,277,39,25.181818,273,39,24.818182,no
39,273,7,0,6,273,39,39,273,39,39,no
39,273,7,0,6,273,39,39,273,39,39,no
24,168,7,0,6,168,24,24,168,24,24,no
62,454,11,0,8,454,62,41.272727,454,62,41.272727,no
77,563,11,1,9,551,77,50.090909,539,77,49,no
77,539,7,0,6,539,77,77,539,77,77,no
54,378,7,0,6,378,54,54,378,54,54,no
92,676,19,1,13,664,92,34.947368,652,92,34.315789,no
58,406,7,0,6,406,58,58,406,58,58,no
24,168,7,0,6,168,24,24,168,24,24,no
64,448,7,0,6,448,64,64,448,64,64,no
216,1520,11,1,9,1516,216,137.818182,1512,216,137.454545,no
36,252,7,0,6,252,36,36,252,36,36,no
36,252,7,0,6,252,36,36,252,36,36,no
208,1598,11,0,7,1524,208,138.545455,1450,208,131.818182,no
64,384,6,4,5,384,64,64,384,64,64,no
39,196,8,1,7,176,39,22,156,39,19.5,no
47,244,8,1,7,216,47,27,188,47,23.5,no
74,518,7,0,6,518,74,74,518,74,74,no
71,569,11,1,9,533,71,48.454545,497,71,45.181818,no
123,993,20,5,13,938,73,46.9,883,67,44.15,no
44,340,11,1,9,324,44,29.454545,308,44,28,no
122,967,19,5,13,923,72,48.578947,879,67,46.263158,no
53,423,16,1,12,408,54,25.5,393,54,24.5625,no
242,2215,46,10,14,1931,187,41.978261,1647,187,35.804348,no
44,497,14,1,12,464,48,33.142857,431,44,30.785714,no
171,1326,24,0,13,1281,168,53.375,1236,168,51.5,no
511,3999,36,6,15,3805,471,105.694444,3611,471,100.305556,no
122,1640,20,7,12,1276,127,63.8,912,127,45.6,no
178,1070,8,4,6,1070,178,133.75,1070,178,133.75,no
133,1162,25,7,14,1051,132,42.04,940,132,37.6,no
340,3168,44,11,16,2886,347,65.590909,2604,345,59.181818,no
201,3138,22,4,14,1822,201,82.818182,506,201,23,no
116,820,11,1,11,816,116,74.181818,812,116,73.818182,no
225,1575,8,0,7,1575,225,196.875,1575,225,196.875,no
42,298,8,0,7,296,42,37,294,42,36.75,no
44,308,8,0,7,308,44,38.5,308,44,38.5,no
94,286,4,0,3,284,94,71,282,94,70.5,no
136,1132,17,0,11,1101,136,64.764706,1070,136,62.941176,no
27,189,7,0,7,189,27,27,189,27,27,no
47,336,16,0,11,335,42,20.9375,334,42,20.875,no
60,420,7,0,7,420,60,60,420,60,60,no
58,442,12,1,11,424,58,35.333333,406,58,33.833333,no
56,400,8,0,7,396,58,49.5,392,58,49,no
205,1625,14,1,12,1534,205,109.571429,1443,205,103.071429,no
49,462,23,8,15,407,44,17.695652,352,44,15.304348,no
49,450,14,3,13,392,49,28,334,49,23.857143,no
31,324,22,8,15,269,30,12.227273,214,30,9.727273,no
41,397,22,8,15,342,39,15.545455,287,39,13.045455,no
95,819,22,8,15,764,80,34.727273,709,80,32.227273,no
29,299,10,2,10,248,29,24.8,197,29,19.7,no
49,471,16,2,13,405,50,25.3125,339,50,21.1875,no
78,678,17,2,13,610,80,35.882353,542,80,31.882353,no
45,327,10,0,8,324,45,32.4,321,45,32.1,no
31,217,7,0,7,217,31,31,217,31,31,no
30,359,15,1,12,337,38,22.466667,315,35,21,no
36,348,10,2,10,297,36,29.7,246,36,24.6,no
43,452,17,3,14,384,43,22.588235,316,43,18.588235,no
60,369,16,1,14,296,60,18.5,223,60,13.9375,no
85,461,16,1,14,406,85,25.375,351,85,21.9375,no
92,473,13,0,11,410,92,31.538462,347,92,26.692308,no
156,1438,18,4,14,1004,199,55.777778,570,199,31.666667,no
98,492,14,1,12,436,98,31.142857,380,98,27.142857,no
131,924,22,5,15,731,133,33.227273,538,133,24.454545,no
194,1183,24,5,16,971,194,40.458333,759,194,31.625,no
201,1179,19,3,14,990,201,52.105263,801,201,42.157895,no
69,422,18,3,13,340,72,18.888889,258,72,14.333333,no
68,375,13,1,12,309,68,23.769231,243,68,18.692308,no
52,285,11,1,10,236,52,21.454545,187,52,17,no
50,290,13,1,12,234,50,18,178,50,13.692308,no
202,1881,20,3,15,1549,202,77.45,1217,202,60.85,no
73,506,13,0,10,400,73,30.769231,294,73,22.615385,no
42,228,7,0,7,189,42,27,150,42,21.428571,no
35,200,7,0,7,161,35,23,122,35,17.428571,no
125,693,15,0,12,588,125,39.2,483,125,32.2,no
65,353,11,1,9,304,65,27.636364,255,65,23.181818,no
48,266,11,1,9,218,48,19.818182,170,48,15.454545,no
89,492,11,0,10,417,89,37.909091,342,89,31.090909,no
153,1313,14,1,11,1113,164,79.5,913,161,65.214286,no
40,230,9,0,9,186,40,20.666667,142,40,15.777778,no
64,347,12,2,11,291,64,24.25,235,64,19.583333,no
99,556,14,2,12,471,99,33.642857,386,99,27.571429,no
73,426,15,1,12,350,73,23.333333,274,73,18.266667,no
72,410,15,1,12,340,72,22.666667,270,72,18,no
51,334,12,3,9,284,51,23.666667,234,51,19.5,no
36,275,13,1,12,215,36,16.538462,155,36,11.923077,no
31,208,14,3,12,157,31,11.214286,106,31,7.571429,no
61,570,18,5,12,386,86,21.444444,202,86,11.222222,no
74,524,10,3,9,446,74,44.6,368,74,36.8,no
101,517,17,3,13,452,101,26.588235,387,101,22.764706,no
86,535,12,4,9,474,86,39.5,413,86,34.416667,no
106,647,11,4,9,577,106,52.454545,507,106,46.090909,no
91,577,11,4,9,509,92,46.272727,441,92,40.090909,no
58,397,12,3,9,332,58,27.666667,267,58,22.25,no
106,692,12,3,9,594,106,49.5,496,106,41.333333,no
143,1125,16,5,11,771,143,48.1875,417,143,26.0625,no
52,367,15,3,11,304,52,20.266667,241,52,16.066667,no
88,562,12,3,9,490,88,40.833333,418,88,34.833333,no
66,433,17,4,13,340,68,20,247,68,14.529412,no
44,325,13,1,12,259,44,19.923077,193,44,14.846154,no
158,1155,17,1,13,961,158,56.529412,767,158,45.117647,no
51,367,15,1,12,299,51,19.933333,231,51,15.4,no
36,273,13,1,12,213,36,16.384615,153,36,11.769231,no
63,438,15,1,14,363,63,24.2,288,63,19.2,no
36,410,18,1,12,403,36,22.388889,396,36,22,no
43,525,21,3,15,507,43,24.142857,489,43,23.285714,no
81,1328,36,5,18,1046,81,29.055556,764,81,21.222222,no
75,920,35,6,19,818,75,23.371429,716,75,20.457143,no
81,1059,29,6,17,995,81,34.310345,931,81,32.103448,no
88,1078,36,6,19,959,88,26.638889,840,88,23.333333,no
42,432,19,3,15,425,42,22.368421,418,42,22,no
82,1400,26,3,15,1140,92,43.846154,880,82,33.846154,no
55,536,18,3,15,526,55,29.222222,516,55,28.666667,no
48,601,17,3,14,561,48,33,521,48,30.647059,no
72,720,10,0,9,720,72,72,720,72,72,no
113,1626,33,5,19,1336,117,40.484848,1046,117,31.69697,no
55,719,32,3,18,609,55,19.03125,499,55,15.59375,no
35,366,24,1,15,342,35,14.25,318,35,13.25,no
47,827,18,1,13,578,47,32.111111,329,47,18.277778,no
101,3325,35,6,20,2050,146,58.571429,775,101,22.142857,no
109,2106,17,0,12,1432,111,84.235294,758,109,44.588235,no
28,443,21,2,14,321,28,15.285714,199,28,9.47619,no
54,378,7,3,5,378,54,54,378,54,54,no
158,1190,18,4,12,1147,158,63.722222,1104,158,61.333333,no
52,618,17,4,12,491,52,28.882353,364,52,21.411765,no
53,427,11,4,8,399,53,36.272727,371,53,33.727273,no
81,639,11,4,8,603,81,54.818182,567,81,51.545455,no
83,647,13,6,8,619,83,47.615385,591,83,45.461538,no
63,507,13,6,8,479,63,36.846154,451,63,34.692308,no
48,336,7,3,5,336,48,48,336,48,48,no
55,1537,29,4,18,1002,78,34.551724,467,55,16.103448,no
149,2388,30,6,19,1734,150,57.8,1080,150,36,no
263,3232,32,4,20,2530,263,79.0625,1828,263,57.125,no
179,4272,25,5,17,2905,190,116.2,1538,179,61.52,no
37,259,7,3,5,259,37,37,259,37,37,no
25,390,21,3,13,288,28,13.714286,186,25,8.857143,no
30,650,23,4,16,457,44,19.869565,264,30,11.478261,no
36,333,20,3,13,291,36,14.55,249,36,12.45,no
30,481,15,3,10,338,30,22.533333,195,30,13,no
27,366,13,3,9,279,27,21.461538,192,27,14.769231,no
37,540,17,3,12,401,37,23.588235,262,37,15.411765,no
33,340,12,3,9,278,33,23.166667,216,33,18,no
31,438,14,4,9,329,31,23.5,220,31,15.714286,no
56,905,13,3,9,650,56,50,395,56,30.384615,no
101,1141,12,3,9,924,101,77,707,101,58.916667,no
139,1645,22,3,14,1303,139,59.227273,961,139,43.681818,no
85,895,17,3,12,744,85,43.764706,593,85,34.882353,no
95,1592,13,3,9,1130,95,86.923077,668,95,51.384615,no
60,991,17,4,12,704,60,41.411765,417,60,24.529412,no
35,551,18,4,12,401,35,22.277778,251,35,13.944444,no
26,350,13,3,9,266,26,20.461538,182,26,14,no
69,1140,21,4,15,812,69,38.666667,484,69,23.047619,no
64,1047,29,4,19,746,64,25.724138,445,64,15.344828,no
39,588,19,4,13,432,39,22.736842,276,39,14.526316,no
41,617,13,3,9,455,41,35,293,41,22.538462,no
167,2025,26,4,17,1593,167,61.269231,1161,167,44.653846,no
66,1108,31,4,19,782,66,25.225806,456,66,14.709677,no
93,1110,17,3,12,878,93,51.647059,646,93,38,no
76,876,54,6,27,737,76,13.648148,598,76,11.074074,no
117,1643,53,9,27,1242,77,23.433962,841,77,15.867925,no
90,1426,41,7,21,1043,83,25.439024,660,83,16.097561,no
48,449,16,3,12,376,48,23.5,303,48,18.9375,no
85,996,14,4,11,795,85,56.785714,594,85,42.428571,no
43,470,24,5,14,379,43,15.791667,288,43,12,no
90,843,16,3,12,730,90,45.625,617,90,38.5625,no
202,2096,14,4,11,1749,202,124.928571,1402,202,100.142857,no
135,1315,22,6,13,1184,135,53.818182,1053,135,47.863636,no
30,288,10,0,8,243,30,24.3,198,30,19.8,no
29,278,10,0,8,233,29,23.3,188,29,18.8,no
67,1147,32,9,20,870,69,27.1875,593,69,18.53125,no
242,2243,14,1,8,2215,243,158.214286,2187,243,156.214286,no
72,984,29,2,15,760,64,26.206897,536,64,18.482759,no
50,406,11,2,9,403,50,36.636364,400,50,36.363636,no
89,800,16,3,12,698,89,43.625,596,89,37.25,no
40,336,11,5,8,322,40,29.272727,308,40,28,no
49,555,26,3,14,475,49,18.269231,395,49,15.192308,no
249,2852,53,5,23,2344,250,44.226415,1836,250,34.641509,no
40,386,16,3,12,325,40,20.3125,264,40,16.5,no
171,1748,49,6,22,1482,171,30.244898,1216,171,24.816327,no
40,386,19,3,13,324,40,17.052632,262,40,13.789474,no
32,322,16,3,12,265,32,16.5625,208,32,13,no
271,1595,19,0,8,1332,275,70.105263,1069,275,56.263158,no
55,322,18,0,9,260,55,14.444444,198,55,11,no
80,587,13,4,12,526,80,40.461538,465,80,35.769231,no
28,234,9,2,8,192,28,21.333333,150,28,16.666667,no
44,336,9,2,8,291,44,32.333333,246,44,27.333333,no
83,580,12,2,10,530,83,44.166667,480,83,40,no
67,496,11,2,10,440,67,40,384,67,34.909091,no
36,275,10,2,8,238,36,23.8,201,36,20.1,no
384,1882,13,4,9,1720,384,132.307692,1558,384,119.846154,no
196,800,8,2,7,792,196,99,784,196,98,no
312,1308,12,6,10,1278,312,106.5,1248,312,104,no
120,587,15,4,10,546,120,36.4,505,120,33.666667,no
315,2790,67,23,25,2206,139,32.925373,1622,139,24.208955,no
112,1555,35,7,19,1229,145,35.114286,903,145,25.8,no
119,2394,51,8,22,1575,131,30.882353,756,131,14.823529,no
146,1271,43,8,23,910,149,21.162791,549,149,12.767442,no
86,470,16,2,9,392,86,24.5,314,86,19.625,no
69,439,22,2,11,417,52,18.954545,395,52,17.954545,no
88,477,13,2,9,398,88,30.615385,319,88,24.538462,no
42,246,14,2,9,197,42,14.071429,148,42,10.571429,no
32,212,13,2,9,158,32,12.153846,104,32,8,no
56,449,32,2,16,385,40,12.03125,321,40,10.03125,no
102,634,11,2,10,561,102,51,488,102,44.363636,no
56,309,16,4,10,253,51,15.8125,197,51,12.3125,no
89,554,17,5,10,439,81,25.823529,324,81,19.058824,no
40,220,14,4,8,180,35,12.857143,140,35,10,no
80,572,26,5,13,503,55,19.346154,434,55,16.692308,no
46,257,13,2,9,212,46,16.307692,167,46,12.846154,no
46,258,11,2,7,212,46,19.272727,166,46,15.090909,no
68,356,13,4,7,278,68,21.384615,200,68,15.384615,no
80,316,8,2,6,269,80,33.625,222,80,27.75,no
66,278,8,2,6,230,66,28.75,182,66,22.75,no
100,845,14,0,6,612,100,43.714286,379,100,27.071429,no
32,211,8,1,7,159,32,19.875,107,32,13.375,no
31,150,6,2,4,114,31,19,78,31,13,no
36,188,9,3,6,138,36,15.333333,88,36,9.777778,no
59,249,6,2,4,204,59,34,159,59,26.5,no
44,313,18,1,9,304,27,16.888889,295,27,16.388889,no
29,255,20,1,11,244,17,12.2,233,17,11.65,no
280,2623,15,1,8,2576,281,171.733333,2529,281,168.6,no
67,626,31,8,15,479,48,15.451613,332,48,10.709677,no
60,492,11,1,7,363,71,33,234,71,21.272727,no
46,733,16,1,10,546,106,34.125,359,83,22.4375,no
133,1234,15,0,8,877,133,58.466667,520,133,34.666667,no
333,3375,18,0,8,2351,333,130.611111,1327,333,73.722222,no
36,231,11,0,8,182,36,16.545455,133,36,12.090909,no
44,347,11,0,8,250,49,22.727273,153,49,13.909091,no
738,8451,50,12,19,5969,754,119.38,3487,741,69.74,no
26,176,7,0,6,131,26,18.714286,86,26,12.285714,no
70,560,9,0,6,411,70,45.666667,262,70,29.111111,no
213,2070,17,0,8,1459,227,85.823529,848,227,49.882353,no
192,1856,24,4,12,1311,192,54.625,766,192,31.916667,no
562,7676,53,8,22,5924,317,111.773585,4172,317,78.716981,no
46,365,23,2,11,334,29,14.521739,303,29,13.173913,no
31,285,22,2,11,264,17,12,243,17,11.045455,no
83,439,12,1,7,373,83,31.083333,307,83,25.583333,no
71,444,22,2,11,422,54,19.181818,400,54,18.181818,no
83,463,13,2,9,379,83,29.153846,295,83,22.692308,no
40,223,10,1,7,182,40,18.2,141,40,14.1,no
32,212,13,2,9,158,32,12.153846,104,32,8,no
57,404,24,2,13,367,40,15.291667,330,40,13.75,no
97,603,11,2,10,533,97,48.454545,463,97,42.090909,no
64,456,26,4,16,403,50,15.5,350,50,13.461538,no
94,694,28,5,16,574,81,20.5,454,81,16.214286,no
45,325,24,4,14,285,35,11.875,245,35,10.208333,no
98,940,39,5,20,832,54,21.333333,724,54,18.564103,no
46,257,13,2,9,212,46,16.307692,167,46,12.846154,no
46,258,11,2,7,212,46,19.272727,166,46,15.090909,no
