ID, Size, Predicted, Actual
1,111,0.9913793103448276,yes
2,22,0.9971428571428571,yes
3,75,1.0,no
4,131,1.0,yes
5,74,1.0,no
6,84,1.0,no
7,70,1.0,no
8,57,1.0,no
9,70,1.0,no
10,59,1.0,no
11,88,1.0,no
12,40,1.0,no
13,99,1.0,no
14,187,1.0,no
15,196,1.0,no
16,192,1.0,no
17,97,1.0,no
18,98,1.0,no
19,96,0.990625,no
20,173,1.0,no
21,141,0.988546365914787,no
22,142,1.0,no
23,188,1.0,no
24,90,1.0,no
25,110,0.991,no
26,62,1.0,no
27,61,1.0,no
28,120,1.0,no
29,116,1.0,no
30,58,1.0,no
31,74,1.0,no
32,75,1.0,no
33,49,1.0,no
34,102,1.0,no
35,62,1.0,no
36,107,1.0,no
37,51,1.0,no
38,43,1.0,no
39,73,0.11763831183909594,no
40,42,0.13424329506063246,no
41,82,1.0,no
42,83,0.13647570944707169,no
43,466,0.9702335164835165,yes
44,106,1.0,no
45,119,1.0,no
46,332,0.9175713716108453,no
47,91,1.0,no
48,84,1.0,no
49,123,1.0,no
50,263,1.0,no
51,99,1.0,no
52,259,0.9881818181818182,no
53,1066,0.9835714285714287,no
54,137,1.0,no
55,151,1.0,no
56,121,0.9853076923076923,yes
57,122,1.0,no
58,107,1.0,no
59,83,1.0,no
60,288,0.9672028854072198,yes
61,504,1.0,yes
62,72,1.0,no
63,76,1.0,no
64,69,1.0,no
65,83,1.0,no
66,65,1.0,no
67,88,1.0,no
68,40,1.0,no
69,86,1.0,no
70,89,0.9719017094017094,no
71,49,1.0,no
72,102,1.0,no
73,94,1.0,no
74,72,0.9966666666666667,no
75,60,0.995,no
76,76,1.0,no
77,92,1.0,no
78,96,0.9914285714285714,no
79,70,1.0,no
80,86,1.0,no
81,101,1.0,no
82,169,1.0,no
83,115,0.99,no
84,153,1.0,no
85,58,1.0,no
86,47,1.0,no
87,49,1.0,no
88,58,1.0,no
89,70,1.0,no
90,141,1.0,no
91,93,1.0,no
92,273,0.99,no
93,96,0.9914285714285714,no
94,50,1.0,no
95,241,0.9632742673992674,no
96,195,0.9935714285714287,no
97,131,0.99,no
98,170,1.0,yes
99,161,1.0,no
100,102,1.0,no
101,150,1.0,no
102,65,1.0,no
103,88,1.0,no
104,40,1.0,no
105,57,1.0,no
106,39,1.0,no
107,85,1.0,no
108,93,0.9925,no
109,87,1.0,no
110,81,1.0,no
111,95,0.976289393939394,no
112,66,1.0,no
113,94,0.9687418300653594,no
114,76,0.9866666666666667,no
115,116,1.0,no
116,56,1.0,no
117,48,1.0,no
118,71,1.0,no
119,45,1.0,no
120,45,1.0,no
121,30,1.0,no
122,74,1.0,no
123,299,1.0,yes
124,82,0.9912000000000001,yes
125,197,1.0,no
126,173,0.9832125603864735,no
127,84,1.0,no
128,75,0.9925,yes
129,65,0.9925,no
130,96,1.0,no
131,176,1.0,no
132,193,1.0,no
133,157,1.0,no
134,88,0.9927272727272727,no
135,67,1.0,no
136,92,1.0,no
137,56,1.0,no
138,102,0.31967018338975906,yes
139,138,0.99375,no
140,106,1.0,no
141,174,1.0,no
142,244,0.18410278007535807,no
143,101,0.5184782634805855,yes
144,113,1.0,no
145,110,1.0,no
146,58,1.0,no
147,37,1.0,no
148,77,0.9916666666666667,no
149,142,1.0,no
150,118,1.0,no
151,80,1.0,no
152,59,1.0,no
153,69,1.0,no
154,95,1.0,no
155,97,1.0,no
156,82,0.9835384615384615,no
157,67,0.976376811594203,no
158,110,1.0,no
159,103,1.0,no
160,111,0.9839411764705882,no
161,82,1.0,no
162,56,0.9879411764705882,yes
163,73,1.0,no
164,100,1.0,no
165,70,1.0,yes
166,32,1.0,no
167,148,1.0,no
168,156,1.0,no
169,119,1.0,yes
170,116,1.0,no
171,73,0.08966916086524655,no
172,84,0.99,no
173,122,1.0,no
174,191,0.9926315789473683,no
175,170,0.9906666666666666,no
176,153,1.0,no
177,78,1.0,no
178,84,0.3107631968788752,no
179,140,0.3074351032953973,no
180,127,0.9775990675990676,yes
181,30,1.0,no
182,80,1.0,no
183,45,1.0,no
184,63,1.0,no
