ID, Size, Predicted, Actual
1,215,0.33,no
2,271,0.2,yes
3,458,0.19,yes
4,137,0.03,yes
5,357,0.05,yes
6,1242,0.99,yes
7,51,0.0,no
8,154,0.51,yes
9,31,0.0,no
10,928,0.3,no
11,180,0.04,no
12,260,0.25,yes
13,551,0.68,yes
14,40,0.0,no
15,361,0.42,yes
16,388,0.12,yes
17,51,0.0,no
18,577,0.18,no
19,32,0.0,no
20,66,0.01,no
21,188,0.52,yes
22,582,0.35,no
23,158,0.24,yes
24,50,0.55,no
25,27,0.0,no
26,928,0.43,yes
27,60,0.0,no
28,62,0.45,no
29,87,0.11,no
30,52,0.0,no
31,268,0.36,no
32,163,0.48,no
33,109,0.33,no
34,147,0.0,no
35,58,0.01,no
36,44,0.0,no
37,106,0.38,no
38,139,0.58,no
39,326,0.07,no
40,648,0.61,no
41,778,0.56,yes
42,314,0.41,yes
43,55,0.0,no
44,191,0.93,no
45,90,0.57,no
46,273,0.11,no
47,137,0.54,no
48,79,0.02,no
49,82,0.0,no
50,147,0.35,no
51,422,0.34,no
52,978,0.59,yes
53,467,0.58,yes
54,189,0.29,no
55,153,0.48,no
56,84,0.05,yes
57,182,0.56,no
58,358,0.53,no
59,126,0.46,no
60,106,0.58,no
61,109,0.63,no
62,85,0.0,no
63,236,0.73,no
64,314,0.56,yes
65,694,0.61,yes
66,27,0.0,no
67,89,0.0,no
68,301,0.46,yes
69,153,0.49,no
70,92,0.05,no
71,466,0.61,no
72,93,0.06,no
73,244,0.08,no
74,192,0.54,no
75,250,0.17,yes
76,109,0.11,no
77,601,0.41,no
78,565,0.5,yes
79,69,0.0,no
80,77,0.0,no
81,94,0.0,no
82,337,0.01,no
83,214,0.0,no
84,79,0.0,no
85,25,0.0,no
86,84,0.0,no
87,34,0.0,no
88,33,0.0,no
89,104,0.02,no
90,172,0.0,no
91,70,0.0,no
92,140,0.0,no
93,154,0.14,yes
94,248,0.0,no
95,275,0.42,yes
96,176,0.55,no
97,624,0.54,yes
98,91,0.05,yes
99,58,0.0,yes
100,132,0.1,no
101,4088,0.0,no
102,558,0.04,no
103,727,0.59,yes
104,150,0.01,yes
105,503,0.59,yes
106,325,0.27,no
107,273,0.34,yes
108,136,0.2,no
109,56,0.0,no
110,74,0.21,no
111,357,0.5,yes
112,174,0.0,no
113,148,0.01,no
114,92,0.06,no
115,45,0.06,no
116,168,0.29,no
117,77,0.02,no
118,664,0.02,yes
119,88,0.01,no
120,260,0.47,yes
121,54,0.0,no
122,48,0.04,no
123,140,0.15,no
124,152,0.0,no
125,39,0.04,no
126,131,0.0,no
127,47,0.0,no
128,129,0.06,no
129,43,0.0,no
130,243,0.14,no
131,62,0.0,no
132,45,0.0,no
133,94,0.06,yes
134,72,0.0,no
135,42,0.0,no
136,48,0.0,no
137,89,0.0,no
138,380,0.0,no
139,138,0.05,yes
140,142,0.07,yes
141,191,0.0,no
142,46,0.0,no
143,165,0.0,no
144,171,0.01,no
145,56,0.0,no
146,179,0.0,no
147,74,0.0,no
148,36,0.0,no
149,37,0.0,no
150,34,0.0,no
151,34,0.0,no
152,38,0.0,no
153,39,0.0,no
154,156,0.0,no
155,84,0.0,no
156,117,0.09,no
157,94,0.02,no
158,71,0.0,no
159,183,0.2,no
160,85,0.01,no
161,183,0.0,no
162,70,0.0,no
163,54,0.0,no
164,160,0.0,no
165,125,0.62,no
166,151,0.84,no
167,421,0.91,yes
168,219,0.02,yes
169,50,0.0,no
170,42,0.0,no
171,624,0.01,no
172,377,0.01,no
173,383,0.0,no
174,72,0.0,no
175,92,0.0,no
176,284,0.0,yes
177,371,0.0,no
178,47,0.0,no
179,108,0.01,no
180,111,0.01,no
181,319,0.0,no
182,129,0.03,no
183,49,0.0,no
184,358,0.0,no
185,277,0.01,no
186,49,0.0,no
187,89,0.0,no
188,41,0.0,no
189,66,0.0,no
190,63,0.0,no
191,24,0.0,no
192,50,0.0,no
193,72,0.0,no
194,47,0.0,no
195,47,0.0,no
196,183,0.0,no
197,49,0.0,no
198,50,0.0,no
199,98,0.0,no
200,143,0.0,no
201,43,0.0,no
202,42,0.0,no
203,56,0.0,no
204,44,0.0,no
205,26,0.0,no
206,254,0.0,no
207,16883,0.0,no
208,74,0.0,no
209,153,0.0,no
210,68,0.0,no
211,100,0.02,no
212,549,0.02,yes
213,437,0.01,no
214,1033,0.03,yes
215,101,0.03,yes
216,331,0.0,yes
217,123,0.0,no
218,106,0.01,no
219,106,0.1,no
220,93,0.04,yes
221,101,0.01,yes
222,38,0.0,no
223,584,0.12,yes
224,32,0.0,no
225,111,0.01,no
226,35,0.0,no
227,90,0.0,no
228,27,0.0,no
229,28,0.0,no
230,92,0.11,no
231,885,0.09,yes
232,67,0.0,no
233,29,0.0,no
234,105,0.01,no
235,72,0.0,no
236,37,0.0,no
237,47,0.0,no
238,31,0.0,no
239,90,0.0,no
240,223,0.3,no
241,214,0.0,no
242,107,0.15,no
243,37,0.0,no
244,27,0.0,no
245,48,0.0,no
246,166,0.01,yes
247,213,0.0,no
248,866,0.0,yes
249,159,0.0,no
250,100,0.08,no
251,96,0.03,no
252,841,0.06,yes
253,525,0.07,no
254,83,0.0,no
255,63,0.0,no
256,76,0.0,no
257,202,0.0,no
258,155,0.02,yes
259,1262,0.04,yes
260,74,0.0,no
261,101,0.11,no
262,27,0.0,no
263,22,0.0,no
264,489,0.0,yes
265,62,0.0,no
266,59,0.0,no
267,99,0.03,no
268,27,0.0,no
269,77,0.0,no
270,846,0.03,no
271,64,0.02,no
272,45,0.0,no
273,63,0.0,no
274,54,0.0,no
275,64,0.0,no
276,132,0.0,no
277,177,0.02,no
278,70,0.0,no
279,36,0.0,no
280,58,0.0,no
281,62,0.0,no
282,132,0.0,no
283,74,0.0,no
284,83,0.0,yes
285,74,0.0,no
286,48,0.0,no
287,74,0.0,no
288,86,0.0,no
289,355,0.01,no
290,53,0.0,no
291,798,0.01,yes
292,75,0.0,no
293,125,0.12,no
294,200,0.04,no
295,134,0.0,no
296,57,0.0,no
297,123,0.02,no
298,204,0.0,no
299,162,0.0,no
300,130,0.0,no
301,108,0.01,no
302,353,0.0,no
303,80,0.0,no
304,28,0.0,no
305,57,0.0,no
306,306,0.01,yes
307,340,0.02,yes
308,103,0.02,no
309,35,0.0,no
310,98,0.0,no
311,117,0.16,yes
312,84,0.0,no
313,132,0.01,no
314,98,0.02,no
315,100,0.06,no
316,81,0.0,no
317,98,0.0,no
318,341,0.0,no
319,113,0.11,no
320,58,0.0,no
321,127,0.53,no
322,376,0.0,no
323,107,0.54,no
324,70,0.0,no
325,31,0.0,no
326,32,0.0,no
327,227,0.0,no
